dataset,model,seed,n_train,n_test,series_length,n_classes,total_time,peak_memory_mb,accuracy,f1_macro,f1_weighted,status,error_msg,sequence_length
FacesUCR,aeon_hydra,42,200,2050,131,14,3.028982125018956,-287.37536,0.9551219512195122,0.9407176536330965,0.954476593339638,ok,,
FiftyWords,aeon_hydra,42,450,455,270,50,2.589169957995182,0.09830400000009831,0.8373626373626374,0.7211709734463138,0.8183233571066779,ok,,
Fish,aeon_hydra,42,175,175,463,7,0.5613867079955526,8.617983999999979,0.9885714285714285,0.9888685782302804,0.9886784704657047,ok,,
FordA,aeon_hydra,42,3601,1320,500,2,11.301961874996778,1082.0812799999999,0.9621212121212122,0.9620863970588236,0.9621229528743315,ok,,
FordB,aeon_hydra,42,3636,810,500,2,10.619407833000878,-189.2515840000001,0.8197530864197531,0.8196431294799451,0.8196871122558683,ok,,
FreezerRegularTrain,aeon_hydra,42,150,2850,301,2,9.852174125000602,-404.1932800000002,0.9978947368421053,0.9978947275112577,0.9978947275112576,ok,,
FreezerSmallTrain,aeon_hydra,42,28,2850,301,2,9.420493874989916,-530.92352,0.9129824561403509,0.9129700699785652,0.9129700699785651,ok,,
Fungi,aeon_hydra,42,18,186,201,18,0.4304269580170512,7.618560000000116,1.0,1.0,1.0,ok,,
GestureMidAirD1,aeon_hydra,42,208,130,360,26,0.48311154200928286,13.451264000000037,0.7461538461538462,0.7362829478214094,0.7362829478214094,ok,,
GestureMidAirD2,aeon_hydra,42,208,130,360,26,0.48305249999975786,0.08191999999985455,0.676923076923077,0.6657016060862214,0.6657016060862214,ok,,
GestureMidAirD3,aeon_hydra,42,208,130,360,26,0.4823625830176752,0.0,0.47692307692307695,0.46213499263034863,0.4621349926303487,ok,,
GesturePebbleZ1,aeon_hydra,42,132,172,455,6,0.5342898340022657,3.276800000000094,0.8837209302325582,0.879940996866583,0.8850737025736446,ok,,
GesturePebbleZ2,aeon_hydra,42,146,158,455,6,0.5353649999888148,3.604479999999967,0.8924050632911392,0.8888759586942275,0.8909014724547841,ok,,
GunPoint,aeon_hydra,42,50,150,150,2,0.31269516699831,0.0,1.0,1.0,1.0,ok,,
GunPointAgeSpan,aeon_hydra,42,135,316,150,2,0.6780144170043059,6.471679999999878,1.0,1.0,1.0,ok,,
GunPointMaleVersusFemale,aeon_hydra,42,135,316,150,2,0.6733544160088059,0.0,1.0,1.0,1.0,ok,,
GunPointOldVersusYoung,aeon_hydra,42,136,315,150,2,0.6782889589958359,0.0,1.0,1.0,1.0,ok,,
Ham,aeon_hydra,42,109,105,431,2,0.33819075001520105,0.016384000000016385,0.7142857142857143,0.7130102040816326,0.7135568513119532,ok,,
HandOutlines,aeon_hydra,42,1000,370,2709,2,18.22210595899378,-161.3332479999999,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,
Haptics,aeon_hydra,42,155,308,1092,5,1.9467402920126915,0.016384000000016385,0.5162337662337663,0.504783670016626,0.5062979575482867,ok,,
Herring,aeon_hydra,42,64,64,512,2,0.22037950000958517,0.0,0.734375,0.7262893081761006,0.7351100628930818,ok,,
HouseTwenty,aeon_hydra,42,40,119,2000,2,1.2791046659986023,7.798783999999841,0.9495798319327731,0.9482608695652174,0.9495798319327731,ok,,
InlineSkate,aeon_hydra,42,100,550,1882,7,5.007307457999559,53.985279999999875,0.4672727272727273,0.46762928807807536,0.4612665941521447,ok,,
InsectEPGRegularTrain,aeon_hydra,42,62,249,601,3,0.7295039999880828,0.03276800000003277,1.0,1.0,1.0,ok,,
InsectEPGSmallTrain,aeon_hydra,42,17,249,601,3,0.6353848750004545,0.08192000000008193,1.0,1.0,1.0,ok,,
InsectWingbeatSound,aeon_hydra,42,220,1980,256,11,5.661476167006185,-198.65599999999995,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,
ItalyPowerDemand,aeon_hydra,42,67,1029,24,2,0.2778130419901572,16.891904000000068,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,
LargeKitchenAppliances,aeon_hydra,42,375,375,720,3,1.7968246670207009,13.074432000000115,0.8453333333333334,0.8458800165563035,0.8458800165563034,ok,,
Lightning2,aeon_hydra,42,60,61,637,2,0.3116347499890253,0.03276800000003277,0.7377049180327869,0.7342047930283224,0.7367048823172255,ok,,
Lightning7,aeon_hydra,42,70,73,319,7,0.18862341699423268,0.0,0.8356164383561644,0.8284779822860318,0.8304089797418608,ok,,
Mallat,aeon_hydra,42,55,2345,1024,8,8.710306875000242,403.095552,0.9437100213219616,0.943069060090566,0.9430972110966555,ok,,
Meat,aeon_hydra,42,60,60,448,3,0.18224500000360422,0.0,0.9,0.898796325625594,0.8987963256255941,ok,,
MedicalImages,aeon_hydra,42,381,760,99,10,1.1083637080155313,6.635520000000042,0.756578947368421,0.6622529026090315,0.7362133974535857,ok,,
MelbournePedestrian,aeon_hydra,42,1138,2319,24,10,0.9951208329875953,85.04934400000002,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,
MiddlePhalanxOutlineCorrect,aeon_hydra,42,600,291,80,2,0.7319120410247706,19.693567999999914,0.8384879725085911,0.833970647146655,0.8378291958933088,ok,,
MiddlePhalanxOutlineAgeGroup,aeon_hydra,42,400,154,80,3,0.4574626670219004,0.049152000000049156,0.5714285714285714,0.4834109730848861,0.5557836573364524,ok,,
MiddlePhalanxTW,aeon_hydra,42,399,154,80,6,0.4658858749899082,0.0,0.577922077922078,0.40956761736074593,0.5595454431867897,ok,,
MixedShapesRegularTrain,aeon_hydra,42,500,2425,1024,5,10.899735458020587,-121.20883200000003,0.9814432989690721,0.9811797387823455,0.9814348564752344,ok,,
MixedShapesSmallTrain,aeon_hydra,42,100,2425,1024,5,9.350192541984143,0.0,0.965360824742268,0.964743750140807,0.9651791453140454,ok,,
MoteStrain,aeon_hydra,42,20,1252,84,2,1.0722274580039084,61.734911999999895,0.9313099041533547,0.930489706960842,0.931080731408388,ok,,
NonInvasiveFetalECGThorax1,aeon_hydra,42,1800,1965,750,42,10.744148625002708,-189.98886400000015,0.9399491094147583,0.9352545461841887,0.9383853675557579,ok,,
NonInvasiveFetalECGThorax2,aeon_hydra,42,1800,1965,750,42,10.63607412498095,-85.39340799999991,0.9592875318066157,0.9558558580592719,0.9589434538083931,ok,,
OliveOil,aeon_hydra,42,30,30,570,4,0.135457915981533,0.0,0.9666666666666667,0.9759725400457666,0.9668192219679634,ok,,
OSULeaf,aeon_hydra,42,200,242,427,6,0.6736384169780649,27.88556800000015,0.987603305785124,0.9849250850261972,0.9875115754896651,ok,,
PhalangesOutlinesCorrect,aeon_hydra,42,1800,858,80,2,2.4439037080155686,101.33503999999994,0.8088578088578089,0.7881927928470362,0.8031517969742372,ok,,
Phoneme,aeon_hydra,42,214,1896,1024,39,8.456781500019133,18.333696000000145,0.32436708860759494,0.15720241070867388,0.2846838685784741,ok,,
PickupGestureWiimoteZ,aeon_hydra,42,50,50,361,10,0.14368774998001754,2.4575999999999567,0.84,0.8344483294483295,0.8344483294483296,ok,,
PigAirwayPressure,aeon_hydra,42,104,208,2000,52,2.3880794170254376,34.078719999999976,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,
PigArtPressure,aeon_hydra,42,104,208,2000,52,2.2859786250046454,-458.17856000000006,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,
PigCVP,aeon_hydra,42,104,208,2000,52,2.437767541006906,0.0,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,
PLAID,aeon_hydra,42,537,537,1345,11,5.753331999992952,70.71334399999989,0.8621973929236499,0.8106159988314677,0.8569270708459763,ok,,
Plane,aeon_hydra,42,105,105,144,7,0.30981966698891483,6.504448000000139,1.0,1.0,1.0,ok,,
PowerCons,aeon_hydra,42,180,180,144,2,0.5099432500137482,0.03276800000003277,0.9722222222222222,0.97222136485694,0.97222136485694,ok,,
ProximalPhalanxOutlineCorrect,aeon_hydra,42,600,291,80,2,0.7223160419962369,0.0,0.9072164948453608,0.8840825600094422,0.9031235679128522,ok,,
ProximalPhalanxOutlineAgeGroup,aeon_hydra,42,400,205,80,3,0.490510625008028,0.03276800000003277,0.8634146341463415,0.7894494737329601,0.865436708542904,ok,,
ProximalPhalanxTW,aeon_hydra,42,400,205,80,6,0.4912615409994032,0.0,0.8,0.4992828531621634,0.7705464958366556,ok,,
RefrigerationDevices,aeon_hydra,42,375,375,720,3,1.9951081660110503,0.0,0.4826666666666667,0.47787851561436473,0.4778785156143646,ok,,
Rock,aeon_hydra,42,20,50,2844,4,0.9711158329737373,0.03276800000003277,0.92,0.9193970503181029,0.9202955465587044,ok,,
ScreenType,aeon_hydra,42,375,375,720,3,1.8716489580110647,-0.03276800000003277,0.49866666666666665,0.49743029267692945,0.4974302926769295,ok,,
SemgHandGenderCh2,aeon_hydra,42,300,600,1500,2,5.47088295800495,39.27244799999994,0.8283333333333334,0.8170509681793019,0.8306806710499438,ok,,
SemgHandMovementCh2,aeon_hydra,42,450,450,1500,6,5.514697792008519,29.491199999999935,0.4666666666666667,0.46733168104109096,0.467331681041091,ok,,
SemgHandSubjectCh2,aeon_hydra,42,450,450,1500,5,5.466499417001614,0.0,0.7666666666666667,0.7656315471160837,0.7656315471160837,ok,,
ShakeGestureWiimoteZ,aeon_hydra,42,50,50,385,10,0.15060987501055934,0.016384000000016385,0.92,0.9206099456099455,0.9206099456099457,ok,,
ShapeletSim,aeon_hydra,42,20,180,500,2,0.35887424999964423,0.016384000000016385,0.9833333333333333,0.9833287024173382,0.983328702417338,ok,,
ShapesAll,aeon_hydra,42,600,600,512,60,2.0473007090040483,2.883583999999928,0.925,0.9236635952514602,0.9236635952514606,ok,,
SmallKitchenAppliances,aeon_hydra,42,375,375,720,3,1.7570175419969019,0.0,0.8213333333333334,0.8201108300947917,0.8201108300947916,ok,,
SmoothSubspace,aeon_hydra,42,150,150,15,3,0.0370846250152681,0.049152000000049156,0.96,0.9599966663332999,0.9599966663332999,ok,,
SonyAIBORobotSurface1,aeon_hydra,42,20,601,70,2,0.49725854201824404,0.016384000000016385,0.9201331114808652,0.9198292536517041,0.9205273054213986,ok,,
SonyAIBORobotSurface2,aeon_hydra,42,27,953,65,2,0.7450243750063237,-303.10400000000004,0.9401888772298006,0.9374332677961181,0.9405057723146741,ok,,
StarLightCurves,aeon_hydra,42,1000,8236,1024,3,30.92847625000286,1915.37152,0.9814230208839242,0.9717983127820814,0.9810253781079795,ok,,
Strawberry,aeon_hydra,42,613,370,235,2,2.469038166978862,7.8315520000001015,0.9756756756756757,0.9737172353372955,0.9757726281676746,ok,,
SwedishLeaf,aeon_hydra,42,500,625,128,15,1.2964673330134246,4.571136000000024,0.976,0.9761072240505483,0.9758371471811459,ok,,
Symbols,aeon_hydra,42,25,995,398,6,1.4217917500063777,0.0,0.978894472361809,0.9792164935978702,0.9789965909862184,ok,,
SyntheticControl,aeon_hydra,42,300,300,60,6,0.3835887500026729,0.016384000000016385,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,
ToeSegmentation1,aeon_hydra,42,40,228,277,2,0.7835339579905849,5.603328000000147,0.956140350877193,0.9561369757599076,0.9561572264636197,ok,,
ToeSegmentation2,aeon_hydra,42,36,130,343,2,0.23512370898970403,0.0,0.8923076923076924,0.8317307692307692,0.8954142011834318,ok,,
Trace,aeon_hydra,42,100,100,275,4,0.5774709999968763,9.879551999999876,1.0,1.0,1.0,ok,,
TwoLeadECG,aeon_hydra,42,23,1139,82,2,0.9774526669934858,-414.4988159999998,0.9991220368744512,0.9991220368744512,0.9991220368744512,ok,,
TwoPatterns,aeon_hydra,42,1000,4000,128,4,5.806831166992197,262.1767679999998,0.986,0.9860323304610914,0.9859893530687305,ok,,
