dataset,model,seed,n_train,n_test,series_length,n_classes,total_time,peak_memory_mb,accuracy,f1_macro,f1_weighted,status,error_msg,sequence_length
PigAirwayPressure,mps_hydra,42,104,208,2000,52,2.2627927499997895,0.2457600000000184,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,4800
HandOutlines,mps_hydra,42,1000,370,2709,2,15.983697999996366,173.75232000000005,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,4800
Rock,mps_hydra,42,20,50,2844,4,0.8435755840037018,0.21299199999998564,0.92,0.9193970503181029,0.9202955465587044,ok,,4800
SmoothSubspace,cpu_optimised_hydra,42,150,150,15,3,0.02879029102041386,0.1474559999999201,0.96,0.9599966663332999,0.9599966663332999,ok,,4800
MelbournePedestrian,cpu_optimised_hydra,42,1138,2319,24,10,0.7693720000097528,104.79206399999998,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,4800
ItalyPowerDemand,cpu_optimised_hydra,42,67,1029,24,2,0.21218945799046196,0.06553600000006554,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,4800
Chinatown,cpu_optimised_hydra,42,20,343,24,2,0.07157145798555575,8.454144000000042,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,4800
Crop,cpu_optimised_hydra,42,7200,16800,46,24,12.495215583010577,2036.1707519999998,0.7358928571428571,0.728758985260488,0.7287589852604881,ok,,4800
SyntheticControl,cpu_optimised_hydra,42,300,300,60,6,0.30863320801290683,0.06553600000006554,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,4800
SwedishLeaf,cpu_optimised_hydra,42,500,625,128,15,1.2026065409881994,0.19660800000019663,0.976,0.9761072240505483,0.9758371471811459,ok,,4800
InsectWingbeatSound,cpu_optimised_hydra,42,220,1980,256,11,5.3931232909963,-1.6711679999998523,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,4800
FaceFour,cpu_optimised_hydra,42,24,88,350,4,0.13260241597890854,0.0,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,4800
AllGestureWiimoteY,cpu_optimised_hydra,42,300,700,500,10,1.584331124991877,23.1342080000004,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,4800
UWaveGestureLibraryAll,cpu_optimised_hydra,42,896,3582,945,8,12.646449124993524,-974.471168,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,4800
PigCVP,cpu_optimised_hydra,42,104,208,2000,52,2.138225875009084,23.855103999999756,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,4800
PigArtPressure,cpu_optimised_hydra,42,104,208,2000,52,2.019358374993317,0.0,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,4800
PigAirwayPressure,cpu_optimised_hydra,42,104,208,2000,52,2.1499757090059575,-1430.3231999999998,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,4800
HandOutlines,cpu_optimised_hydra,42,1000,370,2709,2,15.88462520900066,158.07283200000006,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,4800
Rock,cpu_optimised_hydra,42,20,50,2844,4,0.8573793749965262,0.0,0.92,0.9193970503181029,0.9202955465587044,ok,,4800
SmoothSubspace,mps_hydra,42,150,150,15,3,0.029457208001986146,0.016384000000016385,0.96,0.9599966663332999,0.9599966663332999,ok,,5000
MelbournePedestrian,mps_hydra,42,1138,2319,24,10,0.2411032090021763,91.88147200000003,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,5000
ItalyPowerDemand,mps_hydra,42,67,1029,24,2,0.04430795801454224,8.945663999999852,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,5000
Chinatown,mps_hydra,42,20,343,24,2,0.03605675001745112,9.060352000000194,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,5000
Crop,mps_hydra,42,7200,16800,46,24,5.196643375005806,1860.5998080000002,0.7358928571428571,0.728759630270725,0.728759630270725,ok,,5000
SyntheticControl,mps_hydra,42,300,300,60,6,0.11669041699497029,21.25004799999988,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,5000
SwedishLeaf,mps_hydra,42,500,625,128,15,0.47585045898449607,24.62515200000007,0.976,0.9761072240505483,0.9758371471811459,ok,,5000
InsectWingbeatSound,mps_hydra,42,220,1980,256,11,2.1249574169924017,-8.617983999999979,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,5000
FaceFour,mps_hydra,42,24,88,350,4,0.2007725000148639,22.560767999999825,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,5000
AllGestureWiimoteY,mps_hydra,42,300,700,500,10,2.270320375013398,15.581184000000121,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,5000
UWaveGestureLibraryAll,mps_hydra,42,896,3582,945,8,22.035696125007235,-1122.8774399999998,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,5000
PigCVP,mps_hydra,42,104,208,2000,52,2.2656062919995748,7.2581120000004375,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,5000
PigArtPressure,mps_hydra,42,104,208,2000,52,2.268971417011926,0.44236799999998766,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,5000
PigAirwayPressure,mps_hydra,42,104,208,2000,52,2.263711083011003,0.3276800000003277,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,5000
HandOutlines,mps_hydra,42,1000,370,2709,2,16.173876917018788,-1163.7555200000002,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,5000
Rock,mps_hydra,42,20,50,2844,4,0.8438405409979168,0.21299199999998564,0.92,0.9193970503181029,0.9202955465587044,ok,,5000
SmoothSubspace,cpu_optimised_hydra,42,150,150,15,3,0.03265237499726936,18.69414400000005,0.96,0.9599966663332999,0.9599966663332999,ok,,5000
MelbournePedestrian,cpu_optimised_hydra,42,1138,2319,24,10,0.7791522089974023,80.06860800000004,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,5000
ItalyPowerDemand,cpu_optimised_hydra,42,67,1029,24,2,0.21143816702533513,0.0,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,5000
Chinatown,cpu_optimised_hydra,42,20,343,24,2,0.07033787498949096,8.454144000000042,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,5000
Crop,cpu_optimised_hydra,42,7200,16800,46,24,12.424049167020712,2096.513024,0.7358928571428571,0.728758985260488,0.7287589852604881,ok,,5000
SyntheticControl,cpu_optimised_hydra,42,300,300,60,6,0.31320416697417386,10.502144000000044,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,5000
SwedishLeaf,cpu_optimised_hydra,42,500,625,128,15,1.1617020840058103,0.016384000000016385,0.976,0.9761072240505483,0.9758371471811459,ok,,5000
InsectWingbeatSound,cpu_optimised_hydra,42,220,1980,256,11,5.374047249992145,120.20940800000017,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,5000
FaceFour,cpu_optimised_hydra,42,24,88,350,4,0.13304691700614057,0.0,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,5000
AllGestureWiimoteY,cpu_optimised_hydra,42,300,700,500,10,1.5633410410082433,34.4555519999999,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,5000
UWaveGestureLibraryAll,cpu_optimised_hydra,42,896,3582,945,8,12.702053500019247,-1205.7313280000003,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,5000
PigCVP,cpu_optimised_hydra,42,104,208,2000,52,2.1380726250063162,10.223615999999765,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,5000
PigArtPressure,cpu_optimised_hydra,42,104,208,2000,52,2.021664875006536,0.0,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,5000
PigAirwayPressure,cpu_optimised_hydra,42,104,208,2000,52,2.1678342499944847,-0.03276800000003277,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,5000
HandOutlines,cpu_optimised_hydra,42,1000,370,2709,2,15.9335180829803,-1014.1040640000001,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,5000
Rock,cpu_optimised_hydra,42,20,50,2844,4,0.8596230839903001,0.0,0.92,0.9193970503181029,0.9202955465587044,ok,,5000
SmoothSubspace,mps_hydra,42,150,150,15,3,0.031167375011136755,0.06553600000006554,0.96,0.9599966663332999,0.9599966663332999,ok,,5200
MelbournePedestrian,mps_hydra,42,1138,2319,24,10,0.24133279197849333,23.232512000000042,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,5200
ItalyPowerDemand,mps_hydra,42,67,1029,24,2,0.04776154100545682,9.060351999999966,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,5200
Chinatown,mps_hydra,42,20,343,24,2,0.0357024580007419,9.093119999999999,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,5200
Crop,mps_hydra,42,7200,16800,46,24,5.249110500008101,1748.566016,0.7358928571428571,0.728759630270725,0.728759630270725,ok,,5200
SyntheticControl,mps_hydra,42,300,300,60,6,0.1010731249989476,14.073855999999978,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,5200
SwedishLeaf,mps_hydra,42,500,625,128,15,0.47704391699517146,31.801343999999972,0.976,0.9761072240505483,0.9758371471811459,ok,,5200
InsectWingbeatSound,mps_hydra,42,220,1980,256,11,2.131851457990706,-513.2288000000003,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,5200
FaceFour,mps_hydra,42,24,88,350,4,0.17002716698334552,2.8508160000001226,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,5200
AllGestureWiimoteY,mps_hydra,42,300,700,500,10,2.2496544999885373,13.303808000000117,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,5200
UWaveGestureLibraryAll,mps_hydra,42,896,3582,945,8,22.027222208998865,-670.7445759999996,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,5200
PigCVP,mps_hydra,42,104,208,2000,52,2.2575644589960575,14.516223999999966,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,5200
PigArtPressure,mps_hydra,42,104,208,2000,52,2.2649202079919633,0.4095999999999549,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,5200
PigAirwayPressure,mps_hydra,42,104,208,2000,52,2.263221208995674,0.36044799999990573,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,5200
HandOutlines,mps_hydra,42,1000,370,2709,2,15.944172416988295,-925.0242559999997,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,5200
Rock,mps_hydra,42,20,50,2844,4,0.8446243749931455,0.22937600000000202,0.92,0.9193970503181029,0.9202955465587044,ok,,5200
SmoothSubspace,cpu_optimised_hydra,42,150,150,15,3,0.03039741699467413,2.2446080000001984,0.96,0.9599966663332999,0.9599966663332999,ok,,5200
MelbournePedestrian,cpu_optimised_hydra,42,1138,2319,24,10,0.7862867089861538,81.395712,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,5200
ItalyPowerDemand,cpu_optimised_hydra,42,67,1029,24,2,0.2115174170176033,0.0,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,5200
Chinatown,cpu_optimised_hydra,42,20,343,24,2,0.07294574999832548,11.288575999999921,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,5200
Crop,cpu_optimised_hydra,42,7200,16800,46,24,12.476339624990942,2212.00384,0.7358928571428571,0.728758985260488,0.7287589852604881,ok,,5200
SyntheticControl,cpu_optimised_hydra,42,300,300,60,6,0.33926354101276956,11.124736000000212,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,5200
SwedishLeaf,cpu_optimised_hydra,42,500,625,128,15,1.2930235830135643,0.45875200000000405,0.976,0.9761072240505483,0.9758371471811459,ok,,5200
InsectWingbeatSound,cpu_optimised_hydra,42,220,1980,256,11,5.681101958005456,85.68831999999975,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,5200
FaceFour,cpu_optimised_hydra,42,24,88,350,4,0.16397366599994712,0.0,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,5200
AllGestureWiimoteY,cpu_optimised_hydra,42,300,700,500,10,2.032466457982082,34.43916799999988,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,5200
UWaveGestureLibraryAll,cpu_optimised_hydra,42,896,3582,945,8,15.241664750006748,-911.8187520000001,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,5200
PigCVP,cpu_optimised_hydra,42,104,208,2000,52,2.573888207989512,20.447231999999985,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,5200
PigArtPressure,cpu_optimised_hydra,42,104,208,2000,52,2.330051041994011,-0.03276800000003277,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,5200
PigAirwayPressure,cpu_optimised_hydra,42,104,208,2000,52,2.5625910829985514,0.19660800000019663,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,5200
HandOutlines,cpu_optimised_hydra,42,1000,370,2709,2,17.712861250009155,-1262.3052800000003,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,5200
Rock,cpu_optimised_hydra,42,20,50,2844,4,0.9637454580224585,0.0,0.92,0.9193970503181029,0.9202955465587044,ok,,5200
SmoothSubspace,mps_hydra,42,150,150,15,3,0.030409041995881125,0.03276800000003277,0.96,0.9599966663332999,0.9599966663332999,ok,,5400
MelbournePedestrian,mps_hydra,42,1138,2319,24,10,0.2416575420065783,17.69471999999996,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,5400
ItalyPowerDemand,mps_hydra,42,67,1029,24,2,0.030294208001578227,5.341184000000112,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,5400
Chinatown,mps_hydra,42,20,343,24,2,0.03774133400293067,8.962047999999868,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,5400
Crop,mps_hydra,42,7200,16800,46,24,5.2916844169958495,1921.4008319999998,0.7358928571428571,0.728759630270725,0.728759630270725,ok,,5400
SyntheticControl,mps_hydra,42,300,300,60,6,0.10583358301664703,-188.21939199999997,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,5400
SwedishLeaf,mps_hydra,42,500,625,128,15,0.47519299999112263,5.521408000000065,0.976,0.9761072240505483,0.9758371471811459,ok,,5400
InsectWingbeatSound,mps_hydra,42,220,1980,256,11,2.1045582089864183,29.99910399999999,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,5400
FaceFour,mps_hydra,42,24,88,350,4,0.20084025000687689,23.78956799999969,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,5400
AllGestureWiimoteY,mps_hydra,42,300,700,500,10,2.248347790999105,27.39404800000011,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,5400
UWaveGestureLibraryAll,mps_hydra,42,896,3582,945,8,22.036204333999194,-1421.0826239999997,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,5400
PigCVP,mps_hydra,42,104,208,2000,52,2.2684557499887887,17.727487999999994,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,5400
PigArtPressure,mps_hydra,42,104,208,2000,52,2.2626380829897244,0.44236799999998766,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,5400
PigAirwayPressure,mps_hydra,42,104,208,2000,52,2.263437250017887,0.5898240000001351,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,5400
HandOutlines,mps_hydra,42,1000,370,2709,2,15.978779416996986,66.04390400000011,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,5400
Rock,mps_hydra,42,20,50,2844,4,0.8445997920061927,0.2293760000002294,0.92,0.9193970503181029,0.9202955465587044,ok,,5400
SmoothSubspace,cpu_optimised_hydra,42,150,150,15,3,0.03001295798458159,0.04915199999959441,0.96,0.9599966663332999,0.9599966663332999,ok,,5400
MelbournePedestrian,cpu_optimised_hydra,42,1138,2319,24,10,0.7781268749968149,78.1025279999999,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,5400
ItalyPowerDemand,cpu_optimised_hydra,42,67,1029,24,2,0.20830599998589605,0.0,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,5400
Chinatown,cpu_optimised_hydra,42,20,343,24,2,0.0736426250077784,8.503296000000319,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,5400
Crop,cpu_optimised_hydra,42,7200,16800,46,24,12.696771457995055,2026.553344,0.7358928571428571,0.728758985260488,0.7287589852604881,ok,,5400
SyntheticControl,cpu_optimised_hydra,42,300,300,60,6,0.32253820801270194,-0.44236799999998766,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,5400
SwedishLeaf,cpu_optimised_hydra,42,500,625,128,15,1.2083209580159746,-3.833856000000196,0.976,0.9761072240505483,0.9758371471811459,ok,,5400
InsectWingbeatSound,cpu_optimised_hydra,42,220,1980,256,11,5.767934583011083,76.48051200000009,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,5400
FaceFour,cpu_optimised_hydra,42,24,88,350,4,0.15563054199446924,0.14745599999969272,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,5400
AllGestureWiimoteY,cpu_optimised_hydra,42,300,700,500,10,2.039689166995231,5.324799999999414,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,5400
UWaveGestureLibraryAll,cpu_optimised_hydra,42,896,3582,945,8,15.22363462499925,-1213.4973440000003,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,5400
PigCVP,cpu_optimised_hydra,42,104,208,2000,52,2.5566081249853596,20.447231999999985,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,5400
PigArtPressure,cpu_optimised_hydra,42,104,208,2000,52,2.351391917007277,-1479.9503359999999,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,5400
PigAirwayPressure,cpu_optimised_hydra,42,104,208,2000,52,2.5410269999993034,0.0,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,5400
HandOutlines,cpu_optimised_hydra,42,1000,370,2709,2,17.618373124976642,187.41657600000008,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,5400
Rock,cpu_optimised_hydra,42,20,50,2844,4,0.9591637080011424,0.0,0.92,0.9193970503181029,0.9202955465587044,ok,,5400
SmoothSubspace,mps_hydra,42,150,150,15,3,0.028542959014885128,0.08192000000008193,0.96,0.9599966663332999,0.9599966663332999,ok,,5600
MelbournePedestrian,mps_hydra,42,1138,2319,24,10,0.25034791699727066,68.32127999999989,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,5600
ItalyPowerDemand,mps_hydra,42,67,1029,24,2,0.04277483400073834,9.273343999999952,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,5600
Chinatown,mps_hydra,42,20,343,24,2,0.03531854200991802,9.125888000000032,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,5600
Crop,mps_hydra,42,7200,16800,46,24,5.190171207999811,1622.91712,0.7358928571428571,0.728759630270725,0.728759630270725,ok,,5600
SyntheticControl,mps_hydra,42,300,300,60,6,0.12471649999497458,-32.45670400000017,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,5600
SwedishLeaf,mps_hydra,42,500,625,128,15,0.4710839999897871,32.52223999999978,0.976,0.9761072240505483,0.9758371471811459,ok,,5600
InsectWingbeatSound,mps_hydra,42,220,1980,256,11,2.0869651249959134,31.178751999999804,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,5600
FaceFour,mps_hydra,42,24,88,350,4,0.2043280420184601,24.510463999999956,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,5600
AllGestureWiimoteY,mps_hydra,42,300,700,500,10,2.2652140420104843,52.101120000000265,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,5600
UWaveGestureLibraryAll,mps_hydra,42,896,3582,945,8,22.03581220799242,-1146.1591039999998,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,5600
PigCVP,mps_hydra,42,104,208,2000,52,2.274318291019881,20.98790400000007,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,5600
PigArtPressure,mps_hydra,42,104,208,2000,52,2.2622165829816367,0.4259839999999713,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,5600
PigAirwayPressure,mps_hydra,42,104,208,2000,52,2.262215124996146,0.4095999999999549,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,5600
HandOutlines,mps_hydra,42,1000,370,2709,2,25.12193562500761,-1024.2785279999998,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,5600
Rock,mps_hydra,42,20,50,2844,4,0.8441100000054576,0.22937600000000202,0.92,0.9193970503181029,0.9202955465587044,ok,,5600
SmoothSubspace,cpu_optimised_hydra,42,150,150,15,3,0.03195412500645034,0.03276800000003277,0.96,0.9599966663332999,0.9599966663332999,ok,,5600
MelbournePedestrian,cpu_optimised_hydra,42,1138,2319,24,10,0.7806450829957612,97.94355200000018,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,5600
ItalyPowerDemand,cpu_optimised_hydra,42,67,1029,24,2,0.2179476660094224,0.0,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,5600
Chinatown,cpu_optimised_hydra,42,20,343,24,2,0.07613008300540969,8.486912000000075,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,5600
Crop,cpu_optimised_hydra,42,7200,16800,46,24,12.728786250023404,2253.684736,0.7358928571428571,0.728758985260488,0.7287589852604881,ok,,5600
SyntheticControl,cpu_optimised_hydra,42,300,300,60,6,0.32672033400740474,11.124735999999757,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,5600
SwedishLeaf,cpu_optimised_hydra,42,500,625,128,15,1.277992041024845,-127.10707199999979,0.976,0.9761072240505483,0.9758371471811459,ok,,5600
InsectWingbeatSound,cpu_optimised_hydra,42,220,1980,256,11,6.368338999978732,-1965.4410240000002,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,5600
FaceFour,cpu_optimised_hydra,42,24,88,350,4,0.3956751250079833,7.6021760000000995,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,5600
AllGestureWiimoteY,cpu_optimised_hydra,42,300,700,500,10,1.9040589169890154,82.47705600000018,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,5600
UWaveGestureLibraryAll,cpu_optimised_hydra,42,896,3582,945,8,15.262476375006372,297.9266560000001,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,5600
PigCVP,cpu_optimised_hydra,42,104,208,2000,52,2.6084839579998516,-896.1884159999997,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,5600
PigArtPressure,cpu_optimised_hydra,42,104,208,2000,52,2.3282917499891482,-0.0327679999998054,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,5600
PigAirwayPressure,cpu_optimised_hydra,42,104,208,2000,52,2.5358074579853565,0.016384000000016385,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,5600
HandOutlines,cpu_optimised_hydra,42,1000,370,2709,2,14.444791166984942,227.01670400000012,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,5600
Rock,cpu_optimised_hydra,42,20,50,2844,4,0.9618249580089469,0.0,0.92,0.9193970503181029,0.9202955465587044,ok,,5600
SmoothSubspace,mps_hydra,42,150,150,15,3,0.13591112499125302,18.51391999999987,0.96,0.9599966663332999,0.9599966663332999,ok,,5800
MelbournePedestrian,mps_hydra,42,1138,2319,24,10,0.42518179200123996,96.19046400000002,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,5800
ItalyPowerDemand,mps_hydra,42,67,1029,24,2,0.07240174998878501,35.79903999999988,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,5800
Chinatown,mps_hydra,42,20,343,24,2,0.06230195800890215,16.711679999999888,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,5800
Crop,mps_hydra,42,7200,16800,46,24,5.2232663329923525,1865.187328,0.7358928571428571,0.728759630270725,0.728759630270725,ok,,5800
SyntheticControl,mps_hydra,42,300,300,60,6,0.13263320800615475,19.103744000000006,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,5800
SwedishLeaf,mps_hydra,42,500,625,128,15,0.5295408339879941,-8.257535999999618,0.976,0.9761072240505483,0.9758371471811459,ok,,5800
InsectWingbeatSound,mps_hydra,42,220,1980,256,11,2.1492352090135682,-897.646592,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,5800
FaceFour,mps_hydra,42,24,88,350,4,0.1683177909872029,-12.075007999999798,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,5800
AllGestureWiimoteY,mps_hydra,42,300,700,500,10,2.2349066250026226,25.722879999999805,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,5800
UWaveGestureLibraryAll,mps_hydra,42,896,3582,945,8,21.944128833012655,-835.6823039999999,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,5800
PigCVP,mps_hydra,42,104,208,2000,52,2.2582704160013236,27.705343999999968,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,5800
PigArtPressure,mps_hydra,42,104,208,2000,52,2.2642886249814183,0.8519680000001699,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,5800
PigAirwayPressure,mps_hydra,42,104,208,2000,52,2.2637437079974916,0.45875200000000405,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,5800
HandOutlines,mps_hydra,42,1000,370,2709,2,24.985575666010845,-629.2439039999999,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,5800
Rock,mps_hydra,42,20,50,2844,4,1.4195920829952229,22.39692799999989,0.92,0.9193970503181029,0.9202955465587044,ok,,5800
SmoothSubspace,cpu_optimised_hydra,42,150,150,15,3,0.03163495799526572,2.2609919999999875,0.96,0.9599966663332999,0.9599966663332999,ok,,5800
MelbournePedestrian,cpu_optimised_hydra,42,1138,2319,24,10,0.7908742500003427,85.1312640000001,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,5800
ItalyPowerDemand,cpu_optimised_hydra,42,67,1029,24,2,0.21117866699933074,0.0,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,5800
Chinatown,cpu_optimised_hydra,42,20,343,24,2,0.07364129199413583,11.38688000000002,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,5800
Crop,cpu_optimised_hydra,42,7200,16800,46,24,12.840180750004947,2254.2254080000002,0.7358928571428571,0.728758985260488,0.7287589852604881,ok,,5800
SyntheticControl,cpu_optimised_hydra,42,300,300,60,6,0.3152881670102943,14.761984000000211,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,5800
SwedishLeaf,cpu_optimised_hydra,42,500,625,128,15,1.212734583998099,0.08192000000008193,0.976,0.9761072240505483,0.9758371471811459,ok,,5800
InsectWingbeatSound,cpu_optimised_hydra,42,220,1980,256,11,5.837912207993213,77.61100799999986,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,5800
FaceFour,cpu_optimised_hydra,42,24,88,350,4,0.3926563750137575,0.0,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,5800
AllGestureWiimoteY,cpu_optimised_hydra,42,300,700,500,10,1.90033770800801,34.43916799999988,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,5800
UWaveGestureLibraryAll,cpu_optimised_hydra,42,896,3582,945,8,14.242332249996252,539.0991359999994,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,5800
PigCVP,cpu_optimised_hydra,42,104,208,2000,52,2.5771983340091538,-1636.9254399999995,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,5800
PigArtPressure,cpu_optimised_hydra,42,104,208,2000,52,2.3457308750075754,-0.13107200000013108,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,5800
PigAirwayPressure,cpu_optimised_hydra,42,104,208,2000,52,2.540624333982123,0.0,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,5800
