dataset,model,seed,n_train,n_test,series_length,n_classes,total_time,peak_memory_mb,accuracy,f1_macro,f1_weighted,status,error_msg
GesturePebbleZ2,mpshydra,42,146,158,455,6,0.0013820829990436323,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    super().__init__(
    ~~~~~~~~~~~~~~~~^
        input_length=input_length,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
        seed=seed
        ^^^^^^^^^
    )
    ^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/hydra.py"", line 30, in __init__
    if self.device is ""cpu"":
       ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
GunPoint,mpshydra,42,50,150,150,2,0.0005187920032767579,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    super().__init__(
    ~~~~~~~~~~~~~~~~^
        input_length=input_length,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
        seed=seed
        ^^^^^^^^^
    )
    ^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/hydra.py"", line 30, in __init__
    if self.device is ""cpu"":
       ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
GunPointAgeSpan,mpshydra,42,135,316,150,2,0.0006008330019540153,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    super().__init__(
    ~~~~~~~~~~~~~~~~^
        input_length=input_length,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
        seed=seed
        ^^^^^^^^^
    )
    ^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/hydra.py"", line 30, in __init__
    if self.device is ""cpu"":
       ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
GunPointMaleVersusFemale,mpshydra,42,135,316,150,2,0.0006787499951315112,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    super().__init__(
    ~~~~~~~~~~~~~~~~^
        input_length=input_length,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
        seed=seed
        ^^^^^^^^^
    )
    ^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/hydra.py"", line 30, in __init__
    if self.device is ""cpu"":
       ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
GunPointOldVersusYoung,mpshydra,42,136,315,150,2,0.0007682919967919588,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    super().__init__(
    ~~~~~~~~~~~~~~~~^
        input_length=input_length,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
        seed=seed
        ^^^^^^^^^
    )
    ^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/hydra.py"", line 30, in __init__
    if self.device is ""cpu"":
       ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
Ham,mpshydra,42,109,105,431,2,0.0006579580003744923,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    super().__init__(
    ~~~~~~~~~~~~~~~~^
        input_length=input_length,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
        seed=seed
        ^^^^^^^^^
    )
    ^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/hydra.py"", line 30, in __init__
    if self.device is ""cpu"":
       ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
HandOutlines,mpshydra,42,1000,370,2709,2,0.0007433749997289851,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    super().__init__(
    ~~~~~~~~~~~~~~~~^
        input_length=input_length,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
        seed=seed
        ^^^^^^^^^
    )
    ^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/hydra.py"", line 30, in __init__
    if self.device is ""cpu"":
       ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
Haptics,mpshydra,42,155,308,1092,5,0.0007591250032419339,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    super().__init__(
    ~~~~~~~~~~~~~~~~^
        input_length=input_length,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
        seed=seed
        ^^^^^^^^^
    )
    ^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/hydra.py"", line 30, in __init__
    if self.device is ""cpu"":
       ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
Herring,mpshydra,42,64,64,512,2,0.0006142499987618066,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    super().__init__(
    ~~~~~~~~~~~~~~~~^
        input_length=input_length,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
        seed=seed
        ^^^^^^^^^
    )
    ^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/hydra.py"", line 30, in __init__
    if self.device is ""cpu"":
       ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
HouseTwenty,mpshydra,42,40,119,2000,2,0.0006443750025937334,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    super().__init__(
    ~~~~~~~~~~~~~~~~^
        input_length=input_length,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<2 lines>...
        seed=seed
        ^^^^^^^^^
    )
    ^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/hydra.py"", line 30, in __init__
    if self.device is ""cpu"":
       ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
GesturePebbleZ2,mpshydra,42,146,158,455,6,0.0006447499981732108,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    print(f""Device: {self.device}"")
                     ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
GunPoint,mpshydra,42,50,150,150,2,0.00023920799867482856,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    print(f""Device: {self.device}"")
                     ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
GunPointAgeSpan,mpshydra,42,135,316,150,2,0.0002332500007469207,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    print(f""Device: {self.device}"")
                     ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
GunPointMaleVersusFemale,mpshydra,42,135,316,150,2,0.00032412499422207475,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    print(f""Device: {self.device}"")
                     ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
GunPointOldVersusYoung,mpshydra,42,136,315,150,2,0.00024287500127684325,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    print(f""Device: {self.device}"")
                     ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
Ham,mpshydra,42,109,105,431,2,0.000243957998463884,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    print(f""Device: {self.device}"")
                     ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
HandOutlines,mpshydra,42,1000,370,2709,2,0.00036266599636292085,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    print(f""Device: {self.device}"")
                     ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
Haptics,mpshydra,42,155,308,1092,5,0.0003020840013050474,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    print(f""Device: {self.device}"")
                     ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
Herring,mpshydra,42,64,64,512,2,0.0002483339994796552,0.0,0.0,0.0,0.0,error,"Traceback (most recent call last):
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 114, in evaluate
    predictions = run_model(
        model_name, seed, x_train, y_train, x_test, y_test,
        input_dim=meta[""series_length""]
    )
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/pipeline.py"", line 55, in run_model
    model = MPSHydraModel(input_dim=input_dim, seed=seed, device=torch.device(""mps""))
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/init_models/mps_hydra.py"", line 36, in __init__
    self.transform = MPSHydra(input_dim, k=k, g=g, seed=seed).to(self.device)
                     ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/experiments/hydra/code/mps_hydra.py"", line 17, in __init__
    print(f""Device: {self.device}"")
                     ^^^^^^^^^^^
  File ""/Users/philiplynch/college/02_semester/ai4ts/assignments/.venv/lib/python3.13/site-packages/torch/nn/modules/module.py"", line 1965, in __getattr__
    raise AttributeError(
        f""'{type(self).__name__}' object has no attribute '{name}'""
    )
AttributeError: 'MPSHydra' object has no attribute 'device'
"
